product_id,category,seller_id,base_price_rub,gross_margin_rate,product_rating,is_private_label,created_date
p_01295,Fashion,s_0527,2442,0.218,4.72,1,2023-08-11
p_01296,Fashion,s_0346,574,0.2061,4.65,0,2024-08-08
p_01297,Fashion,s_0576,2329,0.2064,4.26,1,2023-08-23
p_01298,Pet,s_0306,1255,0.2011,4.3,0,2024-03-14
p_01299,Sports,s_0424,704,0.2491,4.8,0,2025-03-05
p_01300,Electronics,s_0232,2879,0.1121,4.52,0,2022-01-10
p_01301,Sports,s_0645,495,0.2562,4.61,0,2022-11-14
p_01302,FMCG,s_0548,261,0.1636,3.79,0,2025-02-15
p_01303,Books,s_0524,213,0.2412,4.76,0,2022-02-09
p_01304,FMCG,s_0293,524,0.1586,4.65,0,2022-04-16
p_01305,Beauty,s_0681,985,0.4218,5.0,0,2023-08-07
p_01306,Beauty,s_0630,2393,0.2622,4.49,0,2021-02-11
p_01307,Fashion,s_0519,1250,0.2262,4.72,0,2021-04-08
p_01308,Sports,s_0359,1963,0.2191,4.71,0,2022-07-18
p_01309,Books,s_0360,405,0.1384,4.33,0,2021-05-18
p_01310,Auto,s_0399,3053,0.1268,4.28,0,2024-07-24
p_01311,Home,s_0539,4232,0.2695,4.33,0,2022-11-16
p_01312,Electronics,s_0226,5294,0.1193,4.51,0,2022-09-24
p_01313,Fashion,s_0014,2625,0.1034,4.24,0,2025-07-28
p_01314,Home,s_0432,1544,0.1391,4.03,0,2021-07-12
p_01315,Kids,s_0539,612,0.2573,4.42,0,2026-01-02
p_01316,Beauty,s_0440,475,0.301,4.44,0,2021-04-19
p_01317,Beauty,s_0397,627,0.2424,4.45,0,2024-02-24
p_01318,Sports,s_0638,1529,0.2313,4.09,1,2026-02-23
p_01319,Sports,s_0373,1062,0.1703,4.23,0,2023-05-17
p_01320,FMCG,s_0250,269,0.2005,4.08,0,2022-08-02
p_01321,Sports,s_0573,902,0.1837,4.24,0,2024-06-23
p_01322,Fashion,s_0599,2028,0.2095,4.31,0,2023-05-29
p_01323,Home,s_0387,605,0.2912,4.1,0,2024-05-31
p_01324,Kids,s_0365,758,0.2636,4.74,0,2025-09-28
p_01325,Fashion,s_0030,2206,0.1993,4.42,0,2024-01-01
p_01326,Home,s_0110,1645,0.236,4.89,0,2025-11-18
p_01327,Fashion,s_0242,3259,0.2936,5.0,0,2025-04-15
p_01328,FMCG,s_0221,561,0.2259,4.51,0,2024-03-04
p_01329,Books,s_0180,683,0.2093,4.45,0,2025-08-03
p_01330,Pet,s_0503,984,0.1995,3.96,0,2024-07-11
p_01331,Books,s_0633,196,0.2178,4.72,0,2023-07-25
p_01332,Fashion,s_0404,1418,0.2403,4.78,0,2022-10-10
p_01333,Electronics,s_0485,4284,0.0636,4.43,0,2023-10-14
p_01334,Kids,s_0162,924,0.2695,4.63,0,2022-10-15
p_01335,Electronics,s_0446,5615,0.1709,4.44,0,2022-12-04
p_01336,FMCG,s_0526,179,0.2131,4.91,0,2024-05-18
p_01337,Home,s_0195,1430,0.2629,4.29,0,2025-05-07
p_01338,Home,s_0383,3176,0.1875,5.0,0,2023-02-06
p_01339,Sports,s_0032,1288,0.1929,4.12,1,2024-07-13
p_01340,Home,s_0559,1665,0.217,4.29,0,2025-10-01
p_01341,Kids,s_0087,736,0.2485,4.22,0,2021-12-31
p_01342,Beauty,s_0104,697,0.3172,3.8,1,2024-10-17
p_01343,Fashion,s_0120,865,0.313,4.52,0,2025-10-03
p_01344,Books,s_0223,141,0.2094,4.6,0,2022-12-23
p_01345,Kids,s_0408,510,0.1723,4.29,0,2021-10-02
p_01346,Home,s_0127,2223,0.2136,4.15,0,2025-08-27
p_01347,FMCG,s_0469,711,0.1412,5.0,0,2021-03-01
p_01348,Beauty,s_0616,1203,0.3552,4.2,0,2023-10-23
p_01349,Fashion,s_0356,1060,0.238,4.63,0,2025-04-23
p_01350,Home,s_0652,3026,0.1516,4.05,1,2024-08-21
p_01351,Home,s_0529,875,0.2205,4.95,0,2025-04-11
p_01352,Electronics,s_0642,5329,0.0412,4.65,0,2024-08-03
p_01353,FMCG,s_0101,169,0.1935,4.87,0,2025-06-01
p_01354,Fashion,s_0427,886,0.3206,4.78,0,2024-03-27
p_01355,FMCG,s_0241,724,0.0735,4.12,0,2022-10-19
p_01356,Beauty,s_0329,1477,0.2987,4.42,0,2025-03-30
p_01357,Fashion,s_0319,2213,0.2157,4.58,1,2021-12-14
p_01358,Electronics,s_0004,2490,0.0865,4.35,0,2024-01-21
p_01359,Auto,s_0100,2781,0.1966,3.89,0,2021-01-18
p_01360,Fashion,s_0068,1749,0.2633,3.86,0,2024-02-15
p_01361,Sports,s_0350,763,0.1729,4.68,0,2025-07-07
p_01362,FMCG,s_0675,358,0.178,4.54,0,2022-06-03
p_01363,Beauty,s_0155,1181,0.2737,3.8,0,2023-11-17
p_01364,Fashion,s_0472,1060,0.2444,4.69,0,2023-07-05
p_01365,Beauty,s_0643,152,0.2866,4.18,0,2026-01-19
p_01366,FMCG,s_0424,1104,0.1595,4.33,0,2023-06-09
p_01367,Sports,s_0102,1679,0.2633,4.8,0,2024-11-27
p_01368,Sports,s_0660,1612,0.2222,4.59,0,2023-08-27
p_01369,Electronics,s_0109,2640,0.18,4.31,0,2021-08-20
p_01370,Home,s_0196,1366,0.216,4.41,0,2026-02-14
p_01371,Home,s_0568,3599,0.2618,4.4,0,2025-05-15
p_01372,Home,s_0498,1953,0.1823,4.69,0,2026-02-05
p_01373,Beauty,s_0350,541,0.2826,4.36,0,2024-08-21
p_01374,Home,s_0609,2586,0.1349,3.8,1,2023-01-05
p_01375,Home,s_0186,1402,0.1807,4.43,0,2025-02-17
p_01376,Kids,s_0128,640,0.2726,4.66,0,2023-09-27
p_01377,Beauty,s_0089,1472,0.2951,4.26,1,2024-09-23
p_01378,Beauty,s_0355,528,0.3093,4.29,0,2024-08-21
p_01379,Auto,s_0243,1725,0.1636,4.3,0,2025-08-11
p_01380,Sports,s_0153,1865,0.1696,5.0,0,2023-10-07
p_01381,Electronics,s_0455,5628,0.1059,4.33,1,2025-02-17
p_01382,FMCG,s_0478,385,0.1176,4.91,0,2021-11-07
p_01383,FMCG,s_0102,418,0.1595,4.19,0,2022-11-10
p_01384,Fashion,s_0564,900,0.2823,3.88,0,2025-09-15
p_01385,Electronics,s_0434,16605,0.0906,4.46,0,2025-07-28
p_01386,Pet,s_0135,478,0.19,5.0,0,2022-03-22
p_01387,FMCG,s_0094,858,0.1641,4.48,0,2022-08-23
p_01388,Pet,s_0022,500,0.1637,4.35,0,2022-01-10
p_01389,Pet,s_0475,772,0.1589,3.85,0,2022-01-12
p_01390,Home,s_0434,2204,0.2325,4.21,0,2021-07-07
p_01391,FMCG,s_0065,582,0.1945,4.8,0,2025-06-22
p_01392,Fashion,s_0453,3752,0.2394,4.59,1,2024-12-30
p_01393,Sports,s_0510,1411,0.22,4.57,0,2023-03-05
p_01394,Home,s_0063,1081,0.2553,4.14,0,2025-09-26
p_01395,Electronics,s_0460,5023,0.149,4.44,0,2025-02-06
p_01396,Electronics,s_0487,5487,0.1766,4.29,0,2024-01-13
p_01397,Beauty,s_0360,2487,0.2842,4.61,0,2024-09-29
p_01398,Fashion,s_0101,477,0.2291,4.05,0,2025-08-31
p_01399,Auto,s_0049,2222,0.0839,4.49,0,2021-08-02
p_01400,Kids,s_0418,1030,0.1452,4.19,0,2024-01-22
p_01401,Fashion,s_0186,1796,0.2846,4.6,0,2021-12-30
p_01402,Electronics,s_0439,8013,0.2474,4.4,0,2025-04-24
p_01403,Home,s_0656,1540,0.2172,4.53,0,2022-06-01
p_01404,Home,s_0071,2786,0.178,5.0,0,2024-07-26
p_01405,FMCG,s_0262,599,0.2374,4.28,0,2025-02-18
p_01406,Home,s_0559,4647,0.0854,4.42,0,2025-04-06
p_01407,Home,s_0537,3189,0.1663,4.11,0,2021-06-27
p_01408,Fashion,s_0255,1535,0.263,4.67,0,2023-01-13
p_01409,Home,s_0435,1299,0.2407,4.83,0,2023-11-28
p_01410,Electronics,s_0112,2514,0.0461,4.7,1,2025-03-08
p_01411,Fashion,s_0359,2118,0.232,5.0,0,2022-02-15
p_01412,Pet,s_0173,932,0.1748,4.83,0,2025-09-04
p_01413,Pet,s_0012,910,0.2649,4.26,0,2023-03-30
p_01414,Home,s_0146,2293,0.1966,4.03,0,2024-01-20
p_01415,Fashion,s_0617,930,0.2644,4.22,0,2025-09-02
p_01416,Books,s_0621,162,0.1741,4.73,1,2024-10-09
p_01417,Pet,s_0315,1041,0.2069,4.59,0,2024-04-07
p_01418,FMCG,s_0265,537,0.2136,5.0,0,2025-07-24
p_01419,Fashion,s_0446,440,0.2533,4.47,0,2024-03-20
p_01420,FMCG,s_0105,372,0.1443,4.81,0,2025-09-14
p_01421,Fashion,s_0232,1104,0.2037,4.43,0,2021-06-29
p_01422,Kids,s_0374,1100,0.2435,4.06,0,2021-02-09
p_01423,Pet,s_0078,926,0.1332,4.48,0,2022-12-11
p_01424,Beauty,s_0421,546,0.2531,4.01,0,2022-04-25
p_01425,Home,s_0649,2035,0.234,4.62,0,2023-04-10
p_01426,Kids,s_0085,2526,0.1934,4.18,0,2022-03-13
p_01427,Auto,s_0592,1924,0.2491,4.17,0,2023-10-28
p_01428,Home,s_0633,1713,0.2071,4.89,0,2023-06-06
p_01429,Pet,s_0271,641,0.1887,4.86,0,2025-05-10
p_01430,Books,s_0327,341,0.1493,4.16,1,2024-03-17
p_01431,Fashion,s_0438,1852,0.2249,4.42,0,2022-04-19
p_01432,Electronics,s_0630,2916,0.1249,4.37,0,2024-04-04
p_01433,Pet,s_0593,704,0.2355,4.98,1,2021-02-11
p_01434,Pet,s_0319,693,0.2095,4.23,0,2021-01-08
p_01435,Beauty,s_0240,1150,0.311,4.77,0,2022-07-26
p_01436,Pet,s_0620,811,0.2437,4.73,0,2021-02-02
p_01437,Fashion,s_0537,814,0.274,4.71,0,2025-10-09
p_01438,Kids,s_0186,1424,0.2662,4.69,0,2021-07-12
p_01439,Pet,s_0541,474,0.1371,4.23,0,2021-07-13
p_01440,Pet,s_0430,1169,0.1366,4.65,0,2023-10-14
p_01441,Kids,s_0260,857,0.2095,4.72,1,2024-01-22
p_01442,Beauty,s_0035,1518,0.2434,4.35,0,2021-12-12
p_01443,Home,s_0569,2302,0.1268,4.6,0,2023-12-25
p_01444,Beauty,s_0625,834,0.3974,3.93,0,2024-01-13
p_01445,Auto,s_0258,1829,0.1885,4.61,0,2023-03-05
p_01446,Sports,s_0540,1746,0.243,4.67,0,2025-03-27
p_01447,Pet,s_0472,368,0.1628,4.82,0,2025-03-11
p_01448,Home,s_0298,1805,0.0769,4.53,0,2025-04-26
p_01449,Home,s_0424,1735,0.1264,4.36,0,2025-02-10
p_01450,Sports,s_0267,2341,0.2057,4.48,0,2024-06-30
p_01451,Beauty,s_0213,237,0.2481,3.73,0,2024-08-13
p_01452,Books,s_0605,583,0.1383,4.48,0,2026-02-22
p_01453,Home,s_0453,1805,0.171,4.57,0,2021-02-15
p_01454,Beauty,s_0167,921,0.2789,4.78,0,2026-01-18
p_01455,Fashion,s_0367,1574,0.232,4.16,0,2022-07-08
p_01456,Auto,s_0530,1529,0.1685,4.47,0,2023-11-12
p_01457,Beauty,s_0317,522,0.2863,4.89,0,2023-05-18
p_01458,Fashion,s_0272,822,0.2348,4.16,0,2024-08-08
p_01459,Beauty,s_0319,706,0.298,4.71,0,2024-11-16
p_01460,FMCG,s_0113,788,0.1478,4.71,1,2025-04-03
p_01461,Books,s_0621,104,0.1434,4.63,0,2024-03-18
p_01462,Kids,s_0253,1722,0.1081,4.62,0,2025-07-18
p_01463,Fashion,s_0002,1289,0.3141,5.0,0,2025-06-01
p_01464,Electronics,s_0203,7003,0.0864,4.05,0,2022-01-08
p_01465,Electronics,s_0616,7207,0.0688,4.53,0,2024-08-06
p_01466,Pet,s_0610,1316,0.1544,4.69,0,2022-05-04
p_01467,Pet,s_0346,1182,0.2013,4.44,0,2021-04-10
p_01468,Fashion,s_0326,1147,0.2261,4.94,0,2024-11-01
p_01469,FMCG,s_0654,407,0.1262,4.38,0,2024-02-04
p_01470,Sports,s_0126,4374,0.1832,4.87,0,2024-06-07
p_01471,Sports,s_0677,2755,0.2339,4.68,0,2021-11-25
p_01472,Home,s_0345,2044,0.1741,5.0,1,2022-09-26
p_01473,Electronics,s_0416,4293,0.0552,4.49,0,2021-06-06
p_01474,Electronics,s_0663,1012,0.1167,4.3,0,2021-02-08
p_01475,Auto,s_0435,4875,0.1476,4.53,0,2024-05-12
p_01476,Beauty,s_0627,598,0.2367,4.07,0,2021-07-17
p_01477,Sports,s_0473,2763,0.2167,5.0,0,2025-08-28
p_01478,Beauty,s_0624,452,0.3821,4.27,0,2021-10-14
p_01479,Books,s_0386,189,0.1936,5.0,0,2021-08-04
p_01480,Electronics,s_0692,5346,0.1359,4.89,0,2023-08-15
p_01481,Books,s_0110,367,0.2178,4.46,0,2025-09-15
p_01482,Auto,s_0382,2218,0.1267,3.97,0,2024-10-16
p_01483,Electronics,s_0441,3923,0.0973,4.52,0,2022-09-14
p_01484,Sports,s_0697,1325,0.2926,4.52,0,2025-08-29
p_01485,Auto,s_0464,1114,0.141,3.86,0,2025-10-23
p_01486,Electronics,s_0599,4539,0.097,3.72,0,2025-10-11
p_01487,Auto,s_0333,1120,0.1989,4.28,0,2025-11-22
p_01488,Fashion,s_0584,1088,0.2688,4.28,0,2022-01-13
p_01489,Beauty,s_0387,327,0.2917,4.46,0,2024-12-23
p_01490,Fashion,s_0367,2130,0.2611,4.7,0,2021-04-26
p_01491,Books,s_0015,191,0.1751,4.87,0,2022-05-13
p_01492,FMCG,s_0365,953,0.1741,4.48,0,2022-04-20
p_01493,Auto,s_0396,1380,0.1525,4.61,0,2025-02-20
p_01494,Kids,s_0360,904,0.2445,4.55,1,2025-01-23
p_01495,Home,s_0258,3323,0.22,4.11,0,2024-07-22
p_01496,Beauty,s_0492,159,0.2656,4.21,0,2023-11-18
p_01497,Fashion,s_0011,1998,0.2129,3.91,1,2023-07-18
p_01498,Fashion,s_0369,816,0.291,4.87,0,2024-09-15
p_01499,Sports,s_0424,1731,0.1805,4.79,0,2021-03-27
p_01500,Fashion,s_0478,2105,0.1326,5.0,0,2025-11-22
p_01501,FMCG,s_0046,699,0.217,4.0,0,2024-09-21
p_01502,Books,s_0618,480,0.2199,4.06,0,2023-09-19
p_01503,Beauty,s_0024,757,0.2562,4.29,0,2026-03-01
p_01504,Home,s_0302,2388,0.172,4.75,0,2023-05-31
p_01505,Home,s_0554,1743,0.2393,3.96,0,2025-08-29
p_01506,Home,s_0558,2760,0.2176,4.52,0,2024-07-13
p_01507,Beauty,s_0056,279,0.2697,4.56,0,2021-07-04
p_01508,FMCG,s_0119,269,0.1159,4.53,0,2022-10-04
p_01509,Kids,s_0339,1121,0.1679,4.03,0,2021-11-26
p_01510,Fashion,s_0443,1267,0.2774,4.85,0,2025-07-08
p_01511,FMCG,s_0268,2133,0.2046,4.26,0,2022-03-21
p_01512,FMCG,s_0394,610,0.0581,4.33,0,2023-02-18
p_01513,Auto,s_0308,3037,0.1883,3.96,0,2022-05-21
p_01514,Electronics,s_0264,6565,0.0578,4.1,1,2022-09-06
p_01515,Beauty,s_0003,747,0.2467,4.84,1,2025-11-12
p_01516,Electronics,s_0212,1952,0.1272,4.63,0,2022-05-13
p_01517,Home,s_0224,3076,0.1927,4.32,0,2021-03-14
p_01518,Books,s_0060,323,0.1557,4.3,0,2024-11-26
p_01519,Kids,s_0080,1636,0.26,4.17,0,2025-07-27
p_01520,Sports,s_0235,1945,0.1811,4.32,0,2024-01-13
p_01521,Electronics,s_0181,5166,0.0521,4.36,0,2021-01-18
p_01522,Auto,s_0051,1278,0.0941,4.83,0,2022-08-27
p_01523,Home,s_0376,2142,0.1737,4.39,0,2023-06-29
p_01524,Auto,s_0634,1057,0.2181,4.08,0,2024-02-26
p_01525,Home,s_0553,5633,0.1729,4.44,0,2021-06-29
p_01526,FMCG,s_0468,436,0.2274,4.27,0,2024-03-14
p_01527,FMCG,s_0106,299,0.0903,4.59,1,2023-03-04
p_01528,Sports,s_0693,766,0.2151,4.75,0,2022-10-26
p_01529,Beauty,s_0628,290,0.3087,5.0,0,2026-01-11
p_01530,Electronics,s_0550,2437,0.1613,4.51,0,2021-10-03
p_01531,Home,s_0529,833,0.0817,4.63,0,2024-09-04
p_01532,Electronics,s_0649,5285,0.1803,3.98,0,2022-01-08
p_01533,Electronics,s_0633,2241,0.1511,4.05,0,2023-08-11
p_01534,Fashion,s_0056,1303,0.2293,4.74,0,2022-08-29
p_01535,Books,s_0297,291,0.1133,4.92,0,2021-03-15
p_01536,FMCG,s_0130,190,0.0875,4.37,0,2021-06-02
p_01537,Electronics,s_0111,7271,0.0799,4.27,0,2025-01-06
p_01538,Beauty,s_0429,497,0.2691,3.93,0,2023-04-06
p_01539,Beauty,s_0235,2081,0.2383,4.37,0,2022-02-02
p_01540,Fashion,s_0120,925,0.234,5.0,0,2023-10-24
p_01541,Kids,s_0069,1443,0.1968,4.09,0,2025-06-16
p_01542,FMCG,s_0108,305,0.1568,4.21,0,2024-10-28
p_01543,Kids,s_0074,817,0.129,5.0,1,2023-07-08
p_01544,Sports,s_0604,1019,0.1617,4.3,0,2021-07-18
p_01545,Home,s_0398,1200,0.2219,4.38,0,2024-11-14
p_01546,FMCG,s_0038,222,0.1728,3.93,0,2022-10-09
p_01547,Electronics,s_0141,6437,0.1976,4.53,0,2021-07-25
p_01548,Beauty,s_0452,694,0.3838,4.79,1,2023-07-10
p_01549,Electronics,s_0576,2794,0.1388,4.58,0,2023-01-10
p_01550,Books,s_0025,390,0.1853,5.0,0,2024-08-21
p_01551,Books,s_0294,587,0.1669,4.58,0,2021-02-04
p_01552,Home,s_0419,1939,0.1865,4.1,0,2025-04-01
p_01553,Pet,s_0380,674,0.1292,4.13,0,2024-06-06
p_01554,Home,s_0571,1222,0.1487,4.58,0,2024-02-22
p_01555,Fashion,s_0693,4374,0.201,4.36,1,2022-10-28
p_01556,Home,s_0452,798,0.1104,4.65,0,2023-10-31
p_01557,Sports,s_0195,732,0.325,3.92,0,2021-05-18
p_01558,Electronics,s_0053,4411,0.2042,5.0,0,2023-03-14
p_01559,Home,s_0425,2296,0.2262,3.98,1,2025-08-24
p_01560,Beauty,s_0320,930,0.2272,4.16,0,2022-08-09
p_01561,Beauty,s_0154,430,0.3063,4.54,0,2021-02-16
p_01562,Pet,s_0274,247,0.2078,4.21,0,2023-01-29
p_01563,FMCG,s_0655,308,0.1574,4.36,1,2022-10-31
p_01564,Kids,s_0550,1683,0.1898,5.0,0,2023-05-05
p_01565,Fashion,s_0169,1096,0.2104,4.76,0,2023-04-04
p_01566,Home,s_0622,1506,0.1228,5.0,0,2024-04-28
p_01567,Fashion,s_0407,1340,0.216,4.3,0,2021-09-25
p_01568,Sports,s_0050,761,0.1897,4.54,0,2022-01-23
p_01569,Electronics,s_0071,13522,0.1146,4.17,0,2023-03-07
p_01570,Pet,s_0465,2534,0.1884,4.65,0,2022-02-19
p_01571,FMCG,s_0588,150,0.2109,4.81,0,2024-02-07
p_01572,Home,s_0423,844,0.1531,4.22,0,2024-12-29
p_01573,Sports,s_0490,3058,0.179,4.41,0,2022-08-03
p_01574,Electronics,s_0452,1762,0.1621,4.23,0,2024-08-05
p_01575,Beauty,s_0651,610,0.3169,4.68,0,2025-08-09
p_01576,Fashion,s_0652,3215,0.2117,4.85,0,2021-01-09
p_01577,Home,s_0151,4676,0.2217,4.52,0,2023-07-13
p_01578,Kids,s_0001,1265,0.2843,5.0,0,2024-02-06
p_01579,Sports,s_0295,1139,0.198,3.93,0,2022-03-17
p_01580,Kids,s_0097,973,0.1704,4.37,0,2025-08-09
p_01581,Home,s_0132,3612,0.1973,5.0,0,2023-02-26
p_01582,FMCG,s_0441,239,0.1623,5.0,0,2022-04-22
p_01583,Beauty,s_0197,224,0.2819,4.93,0,2022-07-19
p_01584,Home,s_0277,2786,0.2035,3.69,0,2026-01-08
p_01585,Home,s_0474,1524,0.1188,4.91,0,2025-03-02
p_01586,Kids,s_0537,1300,0.2299,5.0,0,2022-01-28
p_01587,FMCG,s_0637,389,0.2133,4.53,0,2024-06-11
p_01588,Fashion,s_0155,2232,0.1683,4.55,0,2023-02-13
p_01589,Electronics,s_0211,4064,0.1392,4.44,0,2022-11-04
p_01590,Beauty,s_0330,183,0.3011,4.08,0,2021-03-13
p_01591,Electronics,s_0164,7390,0.0684,4.53,0,2023-12-23
p_01592,Books,s_0303,598,0.2253,4.06,0,2022-11-10
p_01593,Fashion,s_0032,1330,0.2529,4.68,0,2023-12-08
p_01594,Fashion,s_0106,577,0.1861,4.52,0,2021-01-04
p_01595,Electronics,s_0198,2677,0.1066,4.17,0,2022-06-14
p_01596,FMCG,s_0478,187,0.065,4.41,0,2022-12-06
p_01597,Electronics,s_0396,2540,0.0779,4.52,0,2024-03-29
p_01598,Sports,s_0079,2444,0.2299,4.02,0,2024-02-27
p_01599,FMCG,s_0369,745,0.2497,4.29,0,2025-06-02
p_01600,Books,s_0401,303,0.1852,4.39,0,2021-11-05
p_01601,Fashion,s_0077,453,0.2154,5.0,0,2022-06-18
p_01602,Fashion,s_0011,4023,0.264,4.65,0,2023-05-10
p_01603,Pet,s_0376,951,0.2631,4.17,0,2023-03-31
p_01604,Kids,s_0591,937,0.2907,4.29,0,2025-10-28
p_01605,Electronics,s_0687,3126,0.1429,4.46,1,2022-05-16
p_01606,Electronics,s_0095,2021,0.1319,4.23,0,2022-03-09
p_01607,Sports,s_0284,2256,0.2236,4.46,0,2022-04-23
p_01608,Kids,s_0566,536,0.2146,4.13,0,2024-07-27
p_01609,Sports,s_0225,685,0.1847,4.51,0,2023-09-07
p_01610,Sports,s_0200,1149,0.1744,4.45,0,2023-12-28
p_01611,Home,s_0349,553,0.2146,4.75,0,2024-09-23
p_01612,Kids,s_0263,981,0.1859,4.29,0,2021-10-17
p_01613,Fashion,s_0096,2479,0.2196,4.74,0,2024-09-22
p_01614,Electronics,s_0311,4385,0.1533,4.91,0,2024-04-08
p_01615,FMCG,s_0552,302,0.1878,4.57,0,2022-06-05
p_01616,Kids,s_0576,2205,0.24,4.44,0,2024-04-05
p_01617,Fashion,s_0114,1272,0.3358,4.95,0,2022-12-18
p_01618,Sports,s_0557,2108,0.1418,3.7,0,2023-11-25
p_01619,Kids,s_0075,671,0.171,4.76,0,2024-11-30
p_01620,Beauty,s_0231,721,0.322,4.29,0,2021-03-02
p_01621,Home,s_0476,824,0.1825,4.31,0,2025-12-22
p_01622,Pet,s_0572,468,0.2403,5.0,0,2022-04-26
p_01623,Kids,s_0357,1106,0.1731,4.61,1,2021-07-05
p_01624,Books,s_0141,172,0.1927,4.7,0,2024-07-03
p_01625,Kids,s_0175,802,0.1692,4.87,0,2022-12-23
p_01626,Books,s_0154,433,0.1952,4.03,0,2023-06-09
p_01627,Home,s_0199,1204,0.1844,4.21,0,2025-06-22
p_01628,Books,s_0566,802,0.1636,4.41,0,2023-10-24
p_01629,Fashion,s_0259,1582,0.2781,5.0,0,2024-09-02
p_01630,Fashion,s_0700,2224,0.2425,4.64,0,2023-03-16
p_01631,Fashion,s_0123,1019,0.2701,4.66,0,2023-08-25
p_01632,Books,s_0400,232,0.2215,5.0,0,2021-10-06
p_01633,FMCG,s_0258,512,0.1311,4.63,0,2022-04-28
p_01634,FMCG,s_0603,739,0.163,4.11,0,2021-06-01
p_01635,FMCG,s_0663,483,0.0633,5.0,0,2023-03-02
p_01636,Electronics,s_0483,1524,0.0898,4.19,0,2024-07-22
p_01637,Beauty,s_0372,284,0.3093,4.92,0,2021-08-15
p_01638,Beauty,s_0196,712,0.2433,4.47,0,2022-07-25
p_01639,Beauty,s_0193,404,0.3122,4.62,0,2024-02-11
p_01640,Home,s_0183,1698,0.1914,4.25,0,2021-12-30
p_01641,Electronics,s_0369,14010,0.1204,4.44,0,2024-10-23
p_01642,Fashion,s_0486,522,0.1252,4.74,0,2021-10-19
p_01643,Books,s_0067,325,0.2426,4.5,0,2023-05-03
p_01644,FMCG,s_0656,405,0.1512,4.58,0,2025-09-06
p_01645,Electronics,s_0610,1820,0.189,4.54,0,2025-08-03
p_01646,FMCG,s_0139,700,0.1207,4.49,0,2022-08-15
p_01647,Beauty,s_0639,402,0.2207,4.15,1,2024-12-23
p_01648,Beauty,s_0294,397,0.3254,5.0,0,2023-07-08
p_01649,FMCG,s_0548,251,0.1186,3.93,0,2022-06-11
p_01650,Beauty,s_0051,426,0.3155,4.73,0,2024-07-13
p_01651,Auto,s_0569,2963,0.1325,4.24,0,2021-01-07
p_01652,Home,s_0354,2939,0.2385,4.25,0,2022-05-30
p_01653,Auto,s_0232,3546,0.2188,3.9,0,2023-04-09
p_01654,Fashion,s_0283,1377,0.243,4.59,0,2023-01-14
p_01655,Electronics,s_0486,2092,0.1351,3.67,0,2025-01-17
p_01656,Beauty,s_0651,592,0.2035,4.46,0,2024-03-12
p_01657,Sports,s_0035,788,0.3191,4.27,0,2022-05-01
p_01658,Electronics,s_0313,2307,0.0617,4.6,0,2024-12-16
p_01659,Home,s_0156,1532,0.1332,4.61,0,2021-05-17
p_01660,Electronics,s_0275,5380,0.1486,4.59,0,2023-01-04
p_01661,Beauty,s_0466,1273,0.3367,5.0,0,2025-04-02
p_01662,Electronics,s_0403,11759,0.1291,4.0,0,2021-08-09
p_01663,Electronics,s_0106,5773,0.1251,4.87,0,2023-07-25
p_01664,Electronics,s_0213,3458,0.1196,4.42,0,2024-12-14
p_01665,Electronics,s_0315,3472,0.1818,3.97,0,2022-11-07
p_01666,Books,s_0127,388,0.1327,4.6,1,2023-01-30
p_01667,Electronics,s_0265,4565,0.1522,3.88,0,2021-02-15
p_01668,Auto,s_0695,928,0.1961,4.9,0,2023-03-29
p_01669,Fashion,s_0425,2508,0.2396,3.84,0,2022-01-02
p_01670,Electronics,s_0074,6006,0.1599,4.75,0,2025-12-09
p_01671,Kids,s_0491,530,0.2826,3.9,0,2024-04-29
p_01672,Beauty,s_0324,645,0.249,4.94,0,2023-05-12
p_01673,Fashion,s_0291,616,0.1785,4.08,0,2021-07-01
p_01674,FMCG,s_0306,254,0.1211,4.59,0,2021-05-16
p_01675,FMCG,s_0135,203,0.2459,4.84,0,2024-07-20
p_01676,Books,s_0049,173,0.1623,4.65,1,2024-03-11
p_01677,FMCG,s_0070,774,0.116,4.28,0,2025-03-04
p_01678,Pet,s_0299,1036,0.1873,4.72,0,2025-11-08
p_01679,Electronics,s_0446,3494,0.1261,4.37,0,2022-11-09
p_01680,Electronics,s_0093,5384,0.1134,3.9,0,2024-10-16
p_01681,Kids,s_0207,883,0.1865,4.86,0,2021-09-23
p_01682,Electronics,s_0670,2788,0.1452,4.21,0,2025-12-28
p_01683,FMCG,s_0208,247,0.1801,4.52,0,2024-02-12
p_01684,Sports,s_0554,847,0.2564,4.68,0,2023-08-01
p_01685,Books,s_0012,197,0.1486,4.33,0,2025-06-14
p_01686,Home,s_0031,2566,0.2331,3.96,0,2023-03-15
p_01687,Auto,s_0323,1660,0.1695,4.36,0,2023-06-07
p_01688,Electronics,s_0207,2483,0.0963,4.77,0,2026-02-21
p_01689,Beauty,s_0029,299,0.2232,3.86,0,2025-01-12
p_01690,Kids,s_0642,1714,0.1341,4.64,0,2022-10-25
p_01691,Books,s_0327,347,0.176,4.99,0,2024-10-13
p_01692,Fashion,s_0097,1248,0.2629,4.6,0,2024-09-07
p_01693,Kids,s_0260,1581,0.2784,4.31,1,2023-05-28
p_01694,Electronics,s_0511,2644,0.1839,4.07,0,2024-06-02
p_01695,Books,s_0534,459,0.1684,4.01,0,2025-07-03
